topic4, 10003, pub0, 0, 1547649915528, 1547649915593
topic1, 10004, pub0, 1, 1547649915550, 1547649915638
topic3, 10001, pub0, 2, 1547649915551, 1547649915673
topic4, 10003, pub0, 3, 1547649915573, 1547649915741
topic5, 10005, pub0, 6, 1547649915596, 1547649915853
topic3, 10001, pub0, 8, 1547649915666, 1547649915913
topic0, 10002, pub0, 9, 1547649915676, 1547649915956
topic4, 10003, pub0, 10, 1547649915680, 1547649915985
topic5, 10005, pub0, 12, 1547649915697, 1547649916033
topic4, 10003, pub0, 16, 1547649915755, 1547649916188
topic3, 10001, pub0, 17, 1547649915756, 1547649916206
topic3, 10001, pub0, 20, 1547649915796, 1547649916300
topic4, 10003, pub0, 23, 1547649915807, 1547649916368
topic5, 10005, pub0, 24, 1547649915825, 1547649916405
topic3, 10001, pub0, 27, 1547649915840, 1547649916472
topic2, 10006, pub0, 28, 1547649915869, 1547649916502
topic2, 10006, pub0, 29, 1547649915889, 1547649916550
topic0, 10002, pub0, 31, 1547649915930, 1547649916627
topic4, 10003, pub0, 33, 1547649915967, 1547649916708
topic2, 10006, pub0, 34, 1547649915987, 1547649916713
topic5, 10005, pub0, 36, 1547649915997, 1547649916769
topic2, 10006, pub0, 38, 1547649916016, 1547649916794
topic5, 10005, pub0, 40, 1547649916027, 1547649916850
topic0, 10002, pub0, 41, 1547649916035, 1547649916881
topic3, 10001, pub0, 42, 1547649916037, 1547649916885
topic1, 10004, pub0, 44, 1547649916057, 1547649916960
topic4, 10003, pub0, 45, 1547649916075, 1547649916982
topic5, 10005, pub0, 46, 1547649916078, 1547649916998
topic4, 10003, pub0, 47, 1547649916078, 1547649917020
topic1, 10004, pub0, 49, 1547649916103, 1547649917046
topic4, 10003, pub0, 52, 1547649916114, 1547649917125
topic5, 10005, pub0, 53, 1547649916122, 1547649917145
topic3, 10001, pub0, 54, 1547649916131, 1547649917153
topic0, 10002, pub0, 55, 1547649916138, 1547649917186
topic3, 10001, pub0, 57, 1547649916172, 1547649917238
topic0, 10002, pub0, 58, 1547649916177, 1547649917265
topic1, 10004, pub0, 59, 1547649916186, 1547649917299
topic0, 10002, pub0, 60, 1547649916218, 1547649917309
topic3, 10001, pub0, 62, 1547649916257, 1547649917348
topic2, 10006, pub0, 63, 1547649916258, 1547649917362
topic1, 10004, pub0, 64, 1547649916282, 1547649917397
topic0, 10002, pub0, 65, 1547649916313, 1547649917425
topic0, 10002, pub0, 68, 1547649916329, 1547649917464
topic6, 10007, pub0, 74, 1547649916409, 1547649917547
topic6, 10007, pub0, 76, 1547649916455, 1547649917574
topic0, 10002, pub0, 77, 1547649916456, 1547649917581
topic3, 10001, pub0, 80, 1547649916477, 1547649917642
topic5, 10005, pub0, 82, 1547649916528, 1547649917669
topic4, 10003, pub0, 83, 1547649916528, 1547649917688
topic4, 10003, pub0, 85, 1547649916531, 1547649917725
topic5, 10005, pub0, 86, 1547649916537, 1547649917747
topic1, 10004, pub0, 87, 1547649916544, 1547649917768
topic0, 10002, pub0, 89, 1547649916567, 1547649917795
topic3, 10001, pub0, 90, 1547649916571, 1547649917800
topic1, 10004, pub0, 91, 1547649916581, 1547649917863
topic5, 10005, pub0, 92, 1547649916587, 1547649917884
topic5, 10005, pub0, 93, 1547649916635, 1547649917913
topic3, 10001, pub0, 94, 1547649916641, 1547649917940
topic4, 10003, pub0, 95, 1547649916654, 1547649917965
topic6, 10007, pub0, 96, 1547649916656, 1547649918002
topic4, 10003, pub0, 97, 1547649916670, 1547649918020
topic3, 10001, pub0, 100, 1547649916734, 1547649918092
topic3, 10001, pub0, 101, 1547649916746, 1547649918121
topic0, 10002, pub0, 102, 1547649916747, 1547649918151
topic5, 10005, pub0, 103, 1547649916757, 1547649918185
topic0, 10002, pub0, 108, 1547649916926, 1547649918285
topic3, 10001, pub0, 110, 1547649916997, 1547649918318
topic3, 10001, pub0, 112, 1547649917016, 1547649918395
topic6, 10007, pub0, 113, 1547649917018, 1547649918431
topic3, 10001, pub0, 115, 1547649917048, 1547649918447
topic3, 10001, pub0, 119, 1547649917103, 1547649918507
topic3, 10001, pub0, 123, 1547649917230, 1547649918555
topic1, 10004, pub0, 125, 1547649917268, 1547649918581
topic0, 10002, pub0, 126, 1547649917278, 1547649918600
topic0, 10002, pub0, 127, 1547649917323, 1547649918618
topic3, 10001, pub0, 129, 1547649917340, 1547649918644
topic3, 10001, pub0, 131, 1547649917454, 1547649918694
topic3, 10001, pub0, 133, 1547649917457, 1547649918898
topic3, 10001, pub0, 135, 1547649917480, 1547649918898
topic0, 10002, pub0, 132, 1547649917454, 1547649918902
topic6, 10007, pub0, 137, 1547649917501, 1547649918925
topic0, 10002, pub0, 138, 1547649917577, 1547649918936
topic1, 10004, pub0, 139, 1547649917587, 1547649918997
topic3, 10001, pub0, 141, 1547649917602, 1547649919040
topic1, 10004, pub0, 144, 1547649917641, 1547649919134
topic6, 10007, pub0, 145, 1547649917646, 1547649919182
topic3, 10001, pub0, 149, 1547649917690, 1547649919251
topic3, 10001, pub0, 151, 1547649917726, 1547649919328
topic0, 10002, pub0, 152, 1547649917728, 1547649919345
topic3, 10001, pub0, 153, 1547649917745, 1547649919356
topic6, 10007, pub0, 155, 1547649917791, 1547649919441
topic0, 10002, pub0, 157, 1547649917835, 1547649919492
topic3, 10001, pub0, 158, 1547649917842, 1547649919506
topic5, 10005, pub0, 161, 1547649917870, 1547649919555
topic6, 10007, pub0, 162, 1547649917878, 1547649919584
topic1, 10004, pub0, 164, 1547649917924, 1547649919617
topic1, 10004, pub0, 165, 1547649917935, 1547649919638
topic5, 10005, pub0, 168, 1547649917969, 1547649919685
topic3, 10001, pub0, 170, 1547649918027, 1547649919706
topic1, 10004, pub0, 171, 1547649918034, 1547649919721
topic1, 10004, pub0, 174, 1547649918067, 1547649919762
topic3, 10001, pub0, 175, 1547649918075, 1547649919770
topic3, 10001, pub0, 176, 1547649918081, 1547649919785
topic3, 10001, pub0, 178, 1547649918173, 1547649919831
topic2, 10006, pub0, 179, 1547649918174, 1547649919841
topic4, 10003, pub0, 180, 1547649918176, 1547649919858
topic5, 10005, pub0, 182, 1547649918200, 1547649919879
topic5, 10005, pub0, 183, 1547649918207, 1547649919894
topic5, 10005, pub0, 184, 1547649918244, 1547649919908
topic2, 10006, pub0, 185, 1547649918259, 1547649919913
topic2, 10006, pub0, 186, 1547649918277, 1547649919930
topic6, 10007, pub0, 187, 1547649918297, 1547649919964
topic4, 10003, pub0, 190, 1547649918320, 1547649920017
topic3, 10001, pub0, 192, 1547649918353, 1547649920034
topic3, 10001, pub0, 194, 1547649918367, 1547649920053
topic1, 10004, pub0, 195, 1547649918382, 1547649920060
topic3, 10001, pub0, 197, 1547649918403, 1547649920076
topic4, 10003, pub0, 198, 1547649918408, 1547649920086
