topic4, 10001, pub0, 0, 1547649915528, 1547649915563
topic1, 10006, pub0, 1, 1547649915550, 1547649915618
topic3, 10004, pub0, 2, 1547649915551, 1547649915688
topic4, 10001, pub0, 3, 1547649915573, 1547649915723
topic6, 10003, pub0, 5, 1547649915588, 1547649915794
topic0, 10002, pub0, 9, 1547649915676, 1547649915961
topic4, 10001, pub0, 10, 1547649915680, 1547649915970
topic6, 10003, pub0, 11, 1547649915685, 1547649915996
topic2, 10005, pub0, 14, 1547649915707, 1547649916113
topic4, 10001, pub0, 16, 1547649915755, 1547649916167
topic3, 10004, pub0, 17, 1547649915756, 1547649916212
topic2, 10005, pub0, 21, 1547649915798, 1547649916328
topic0, 10002, pub0, 22, 1547649915807, 1547649916359
topic4, 10001, pub0, 23, 1547649915807, 1547649916361
topic2, 10005, pub0, 29, 1547649915889, 1547649916572
topic0, 10002, pub0, 31, 1547649915930, 1547649916633
topic4, 10001, pub0, 33, 1547649915967, 1547649916691
topic5, 10007, pub0, 39, 1547649916018, 1547649916842
topic5, 10007, pub0, 40, 1547649916027, 1547649916862
topic0, 10002, pub0, 41, 1547649916035, 1547649916883
topic3, 10004, pub0, 42, 1547649916037, 1547649916890
topic1, 10006, pub0, 44, 1547649916057, 1547649916933
topic4, 10001, pub0, 45, 1547649916075, 1547649916963
topic4, 10001, pub0, 47, 1547649916078, 1547649917010
topic1, 10006, pub0, 49, 1547649916103, 1547649917032
topic0, 10002, pub0, 51, 1547649916107, 1547649917101
topic4, 10001, pub0, 52, 1547649916114, 1547649917114
topic5, 10007, pub0, 53, 1547649916122, 1547649917148
topic0, 10002, pub0, 55, 1547649916138, 1547649917205
topic2, 10005, pub0, 56, 1547649916166, 1547649917223
topic0, 10002, pub0, 58, 1547649916177, 1547649917277
topic0, 10002, pub0, 60, 1547649916218, 1547649917315
topic6, 10003, pub0, 61, 1547649916250, 1547649917322
topic2, 10005, pub0, 63, 1547649916258, 1547649917372
topic0, 10002, pub0, 65, 1547649916313, 1547649917428
topic0, 10002, pub0, 68, 1547649916329, 1547649917466
topic6, 10003, pub0, 69, 1547649916353, 1547649917470
topic0, 10002, pub0, 72, 1547649916397, 1547649917518
topic6, 10003, pub0, 74, 1547649916409, 1547649917537
topic4, 10001, pub0, 75, 1547649916427, 1547649917554
topic0, 10002, pub0, 77, 1547649916456, 1547649917586
topic1, 10006, pub0, 78, 1547649916469, 1547649917628
topic3, 10004, pub0, 80, 1547649916477, 1547649917648
topic2, 10005, pub0, 81, 1547649916527, 1547649917659
topic5, 10007, pub0, 82, 1547649916528, 1547649917671
topic4, 10001, pub0, 83, 1547649916528, 1547649917678
topic4, 10001, pub0, 85, 1547649916531, 1547649917720
topic5, 10007, pub0, 86, 1547649916537, 1547649917753
topic1, 10006, pub0, 87, 1547649916544, 1547649917762
topic2, 10005, pub0, 88, 1547649916566, 1547649917779
topic0, 10002, pub0, 89, 1547649916567, 1547649917797
topic3, 10004, pub0, 90, 1547649916571, 1547649917812
topic5, 10007, pub0, 92, 1547649916587, 1547649917888
topic5, 10007, pub0, 93, 1547649916635, 1547649917927
topic3, 10004, pub0, 94, 1547649916641, 1547649917945
topic4, 10001, pub0, 95, 1547649916654, 1547649917954
topic4, 10001, pub0, 97, 1547649916670, 1547649918004
topic4, 10001, pub0, 98, 1547649916686, 1547649918036
topic6, 10003, pub0, 99, 1547649916690, 1547649918072
topic0, 10002, pub0, 102, 1547649916747, 1547649918164
topic6, 10003, pub0, 107, 1547649916926, 1547649918259
topic0, 10002, pub0, 108, 1547649916926, 1547649918293
topic3, 10004, pub0, 112, 1547649917016, 1547649918400
topic2, 10005, pub0, 114, 1547649917048, 1547649918441
topic5, 10007, pub0, 116, 1547649917072, 1547649918481
topic6, 10003, pub0, 118, 1547649917092, 1547649918498
topic3, 10004, pub0, 119, 1547649917103, 1547649918515
topic2, 10005, pub0, 121, 1547649917115, 1547649918533
topic6, 10003, pub0, 124, 1547649917245, 1547649918565
topic0, 10002, pub0, 126, 1547649917278, 1547649918602
topic0, 10002, pub0, 127, 1547649917323, 1547649918626
topic3, 10004, pub0, 129, 1547649917340, 1547649918650
topic6, 10003, pub0, 130, 1547649917370, 1547649918667
topic3, 10004, pub0, 131, 1547649917454, 1547649918710
topic0, 10002, pub0, 132, 1547649917454, 1547649918746
topic6, 10003, pub0, 137, 1547649917501, 1547649918891
topic3, 10004, pub0, 133, 1547649917457, 1547649918908
topic3, 10004, pub0, 135, 1547649917480, 1547649918908
topic0, 10002, pub0, 138, 1547649917577, 1547649918949
topic1, 10006, pub0, 139, 1547649917587, 1547649918964
topic1, 10006, pub0, 140, 1547649917587, 1547649919017
topic3, 10004, pub0, 141, 1547649917602, 1547649919048
topic4, 10001, pub0, 147, 1547649917677, 1547649919206
topic6, 10003, pub0, 148, 1547649917685, 1547649919225
topic3, 10004, pub0, 149, 1547649917690, 1547649919268
