topic4, 10002, pub0, 0, 1547649915528, 1547649915575
topic1, 10004, pub0, 1, 1547649915550, 1547649915650
topic3, 10001, pub0, 2, 1547649915551, 1547649915670
topic4, 10002, pub0, 3, 1547649915573, 1547649915733
topic2, 10003, pub0, 4, 1547649915576, 1547649915789
topic3, 10001, pub0, 8, 1547649915666, 1547649915912
topic0, 10006, pub0, 9, 1547649915676, 1547649915955
topic4, 10002, pub0, 10, 1547649915680, 1547649915974
topic6, 10005, pub0, 11, 1547649915685, 1547649916001
topic2, 10003, pub0, 13, 1547649915704, 1547649916092
topic2, 10003, pub0, 14, 1547649915707, 1547649916124
topic2, 10003, pub0, 15, 1547649915720, 1547649916162
topic4, 10002, pub0, 16, 1547649915755, 1547649916175
topic3, 10001, pub0, 17, 1547649915756, 1547649916203
topic2, 10003, pub0, 18, 1547649915779, 1547649916256
topic6, 10005, pub0, 19, 1547649915787, 1547649916273
topic3, 10001, pub0, 20, 1547649915796, 1547649916294
topic0, 10006, pub0, 22, 1547649915807, 1547649916354
topic4, 10002, pub0, 23, 1547649915807, 1547649916366
topic1, 10004, pub0, 25, 1547649915837, 1547649916445
topic3, 10001, pub0, 27, 1547649915840, 1547649916471
topic2, 10003, pub0, 28, 1547649915869, 1547649916534
topic2, 10003, pub0, 29, 1547649915889, 1547649916578
topic5, 10007, pub0, 30, 1547649915929, 1547649916602
topic0, 10006, pub0, 31, 1547649915930, 1547649916626
topic2, 10003, pub0, 32, 1547649915940, 1547649916663
topic0, 10006, pub0, 35, 1547649915989, 1547649916749
topic5, 10007, pub0, 36, 1547649915997, 1547649916767
topic2, 10003, pub0, 37, 1547649915998, 1547649916783
topic2, 10003, pub0, 38, 1547649916016, 1547649916815
topic3, 10001, pub0, 42, 1547649916037, 1547649916884
topic4, 10002, pub0, 47, 1547649916078, 1547649917011
topic6, 10005, pub0, 50, 1547649916104, 1547649917064
topic0, 10006, pub0, 51, 1547649916107, 1547649917090
topic4, 10002, pub0, 52, 1547649916114, 1547649917121
topic3, 10001, pub0, 54, 1547649916131, 1547649917152
topic0, 10006, pub0, 55, 1547649916138, 1547649917184
topic2, 10003, pub0, 56, 1547649916166, 1547649917228
topic3, 10001, pub0, 57, 1547649916172, 1547649917238
topic1, 10004, pub0, 59, 1547649916186, 1547649917301
topic6, 10005, pub0, 61, 1547649916250, 1547649917324
topic3, 10001, pub0, 62, 1547649916257, 1547649917346
topic2, 10003, pub0, 63, 1547649916258, 1547649917379
topic0, 10006, pub0, 65, 1547649916313, 1547649917425
topic2, 10003, pub0, 66, 1547649916316, 1547649917441
topic5, 10007, pub0, 67, 1547649916323, 1547649917450
topic0, 10006, pub0, 68, 1547649916329, 1547649917463
topic6, 10005, pub0, 69, 1547649916353, 1547649917471
topic0, 10006, pub0, 72, 1547649916397, 1547649917513
topic2, 10003, pub0, 73, 1547649916398, 1547649917534
topic6, 10005, pub0, 74, 1547649916409, 1547649917539
topic4, 10002, pub0, 75, 1547649916427, 1547649917555
