topic4, 10007, pub0, 0, 1547649915528, 1547649915600
topic3, 10002, pub0, 2, 1547649915551, 1547649915679
topic6, 10001, pub0, 5, 1547649915588, 1547649915800
topic5, 10004, pub0, 6, 1547649915596, 1547649915836
topic5, 10004, pub0, 7, 1547649915643, 1547649915881
topic3, 10002, pub0, 8, 1547649915666, 1547649915917
topic0, 10005, pub0, 9, 1547649915676, 1547649915947
topic6, 10001, pub0, 11, 1547649915685, 1547649916008
topic2, 10003, pub0, 13, 1547649915704, 1547649916095
topic2, 10003, pub0, 14, 1547649915707, 1547649916136
topic2, 10003, pub0, 15, 1547649915720, 1547649916164
topic2, 10003, pub0, 18, 1547649915779, 1547649916264
topic6, 10001, pub0, 19, 1547649915787, 1547649916279
topic3, 10002, pub0, 20, 1547649915796, 1547649916303
topic0, 10005, pub0, 22, 1547649915807, 1547649916348
topic4, 10007, pub0, 23, 1547649915807, 1547649916371
topic1, 10006, pub0, 25, 1547649915837, 1547649916424
topic5, 10004, pub0, 26, 1547649915838, 1547649916452
topic0, 10005, pub0, 31, 1547649915930, 1547649916618
topic2, 10003, pub0, 32, 1547649915940, 1547649916668
topic2, 10003, pub0, 34, 1547649915987, 1547649916735
topic2, 10003, pub0, 37, 1547649915998, 1547649916786
topic2, 10003, pub0, 38, 1547649916016, 1547649916820
topic5, 10004, pub0, 40, 1547649916027, 1547649916845
topic0, 10005, pub0, 41, 1547649916035, 1547649916872
topic5, 10004, pub0, 46, 1547649916078, 1547649916991
topic4, 10007, pub0, 47, 1547649916078, 1547649917023
topic6, 10001, pub0, 50, 1547649916104, 1547649917066
topic2, 10003, pub0, 56, 1547649916166, 1547649917229
topic3, 10002, pub0, 57, 1547649916172, 1547649917241
topic0, 10005, pub0, 58, 1547649916177, 1547649917258
topic0, 10005, pub0, 60, 1547649916218, 1547649917307
topic6, 10001, pub0, 61, 1547649916250, 1547649917331
topic3, 10002, pub0, 62, 1547649916257, 1547649917350
topic2, 10003, pub0, 63, 1547649916258, 1547649917387
topic0, 10005, pub0, 65, 1547649916313, 1547649917421
topic2, 10003, pub0, 66, 1547649916316, 1547649917442
topic5, 10004, pub0, 67, 1547649916323, 1547649917444
topic6, 10001, pub0, 69, 1547649916353, 1547649917473
topic6, 10001, pub0, 74, 1547649916409, 1547649917544
topic6, 10001, pub0, 76, 1547649916455, 1547649917570
topic3, 10002, pub0, 80, 1547649916477, 1547649917643
topic2, 10003, pub0, 81, 1547649916527, 1547649917664
topic4, 10007, pub0, 83, 1547649916528, 1547649917691
topic6, 10001, pub0, 84, 1547649916530, 1547649917706
topic4, 10007, pub0, 85, 1547649916531, 1547649917726
topic2, 10003, pub0, 88, 1547649916566, 1547649917786
topic3, 10002, pub0, 90, 1547649916571, 1547649917809
topic1, 10006, pub0, 91, 1547649916581, 1547649917847
topic5, 10004, pub0, 92, 1547649916587, 1547649917881
topic3, 10002, pub0, 94, 1547649916641, 1547649917944
topic6, 10001, pub0, 96, 1547649916656, 1547649917993
topic4, 10007, pub0, 98, 1547649916686, 1547649918050
topic6, 10001, pub0, 99, 1547649916690, 1547649918078
topic3, 10002, pub0, 100, 1547649916734, 1547649918097
topic3, 10002, pub0, 101, 1547649916746, 1547649918122
topic0, 10005, pub0, 102, 1547649916747, 1547649918131
topic5, 10004, pub0, 103, 1547649916757, 1547649918183
topic1, 10006, pub0, 104, 1547649916782, 1547649918199
