topic1, 10001, pub0, 1, 1547649915550, 1547649915668
topic3, 10002, pub0, 2, 1547649915551, 1547649915709
topic4, 10007, pub0, 3, 1547649915573, 1547649915725
topic6, 10005, pub0, 5, 1547649915588, 1547649915835
topic5, 10003, pub0, 6, 1547649915596, 1547649915842
topic5, 10003, pub0, 7, 1547649915643, 1547649915887
topic3, 10002, pub0, 8, 1547649915666, 1547649915934
topic6, 10005, pub0, 11, 1547649915685, 1547649916015
topic2, 10006, pub0, 13, 1547649915704, 1547649916074
topic3, 10002, pub0, 17, 1547649915756, 1547649916217
topic2, 10006, pub0, 21, 1547649915798, 1547649916310
topic5, 10003, pub0, 24, 1547649915825, 1547649916391
topic1, 10001, pub0, 25, 1547649915837, 1547649916447
topic3, 10002, pub0, 27, 1547649915840, 1547649916484
topic2, 10006, pub0, 29, 1547649915889, 1547649916554
topic5, 10003, pub0, 30, 1547649915929, 1547649916600
topic0, 10004, pub0, 31, 1547649915930, 1547649916614
topic0, 10004, pub0, 35, 1547649915989, 1547649916742
topic5, 10003, pub0, 36, 1547649915997, 1547649916766
topic2, 10006, pub0, 38, 1547649916016, 1547649916803
topic5, 10003, pub0, 39, 1547649916018, 1547649916831
topic5, 10003, pub0, 40, 1547649916027, 1547649916848
topic0, 10004, pub0, 41, 1547649916035, 1547649916865
topic3, 10002, pub0, 42, 1547649916037, 1547649916899
topic1, 10001, pub0, 44, 1547649916057, 1547649916962
topic5, 10003, pub0, 46, 1547649916078, 1547649916993
topic5, 10003, pub0, 48, 1547649916078, 1547649917028
topic1, 10001, pub0, 49, 1547649916103, 1547649917056
topic0, 10004, pub0, 55, 1547649916138, 1547649917177
topic2, 10006, pub0, 56, 1547649916166, 1547649917209
topic3, 10002, pub0, 57, 1547649916172, 1547649917250
topic1, 10001, pub0, 59, 1547649916186, 1547649917302
topic0, 10004, pub0, 60, 1547649916218, 1547649917305
topic1, 10001, pub0, 64, 1547649916282, 1547649917404
topic0, 10004, pub0, 65, 1547649916313, 1547649917420
topic2, 10006, pub0, 66, 1547649916316, 1547649917434
topic5, 10003, pub0, 70, 1547649916388, 1547649917482
topic0, 10004, pub0, 72, 1547649916397, 1547649917504
topic2, 10006, pub0, 73, 1547649916398, 1547649917520
topic1, 10001, pub0, 78, 1547649916469, 1547649917614
topic5, 10003, pub0, 79, 1547649916473, 1547649917626
topic3, 10002, pub0, 80, 1547649916477, 1547649917649
topic5, 10003, pub0, 82, 1547649916528, 1547649917668
topic5, 10003, pub0, 86, 1547649916537, 1547649917745
topic1, 10001, pub0, 87, 1547649916544, 1547649917773
topic3, 10002, pub0, 90, 1547649916571, 1547649917826
topic1, 10001, pub0, 91, 1547649916581, 1547649917878
