topic1, 10003, pub0, 1, 1547649915550, 1547649915631
topic5, 10001, pub0, 6, 1547649915596, 1547649915832
topic5, 10001, pub0, 7, 1547649915643, 1547649915879
topic4, 10007, pub0, 10, 1547649915680, 1547649915976
topic6, 10002, pub0, 11, 1547649915685, 1547649916003
topic5, 10001, pub0, 12, 1547649915697, 1547649916020
topic2, 10006, pub0, 14, 1547649915707, 1547649916106
topic2, 10006, pub0, 15, 1547649915720, 1547649916148
topic3, 10004, pub0, 17, 1547649915756, 1547649916220
topic4, 10007, pub0, 16, 1547649915755, 1547649916215
topic6, 10002, pub0, 19, 1547649915787, 1547649916278
topic3, 10004, pub0, 20, 1547649915796, 1547649916308
topic0, 10005, pub0, 22, 1547649915807, 1547649916350
topic5, 10001, pub0, 24, 1547649915825, 1547649916382
topic1, 10003, pub0, 25, 1547649915837, 1547649916430
topic5, 10001, pub0, 26, 1547649915838, 1547649916450
topic3, 10004, pub0, 27, 1547649915840, 1547649916486
topic5, 10001, pub0, 30, 1547649915929, 1547649916590
topic5, 10001, pub0, 36, 1547649915997, 1547649916763
topic5, 10001, pub0, 39, 1547649916018, 1547649916829
topic5, 10001, pub0, 40, 1547649916027, 1547649916845
topic0, 10005, pub0, 41, 1547649916035, 1547649916878
topic3, 10004, pub0, 42, 1547649916037, 1547649916901
topic1, 10003, pub0, 44, 1547649916057, 1547649916945
topic5, 10001, pub0, 46, 1547649916078, 1547649916989
topic5, 10001, pub0, 48, 1547649916078, 1547649917025
topic6, 10002, pub0, 50, 1547649916104, 1547649917065
topic0, 10005, pub0, 51, 1547649916107, 1547649917089
topic5, 10001, pub0, 53, 1547649916122, 1547649917138
topic3, 10004, pub0, 54, 1547649916131, 1547649917164
topic0, 10005, pub0, 55, 1547649916138, 1547649917183
topic3, 10004, pub0, 57, 1547649916172, 1547649917251
topic0, 10005, pub0, 58, 1547649916177, 1547649917263
topic6, 10002, pub0, 61, 1547649916250, 1547649917329
topic1, 10003, pub0, 64, 1547649916282, 1547649917394
topic0, 10005, pub0, 65, 1547649916313, 1547649917424
topic2, 10006, pub0, 66, 1547649916316, 1547649917435
topic5, 10001, pub0, 67, 1547649916323, 1547649917443
topic0, 10005, pub0, 68, 1547649916329, 1547649917461
topic6, 10002, pub0, 69, 1547649916353, 1547649917472
topic5, 10001, pub0, 70, 1547649916388, 1547649917478
topic5, 10001, pub0, 71, 1547649916397, 1547649917487
topic6, 10002, pub0, 74, 1547649916409, 1547649917544
topic1, 10003, pub0, 78, 1547649916469, 1547649917609
topic5, 10001, pub0, 79, 1547649916473, 1547649917615
topic5, 10001, pub0, 82, 1547649916528, 1547649917665
